code,variation,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,trials,coded_present,coded_absent,random_present,random_absent
K5_R1_5,matched,insert,0.008,0.01,0.008,0.01,0.01,40,0.845559,0.098591,0.000000,0.525595
K5_R1_5,matched,insert,0.01,0.01,0.01,0.01,0.01,40,0.752750,0.154074,0.000000,0.525595
K5_R1_5,matched,insert,0.012,0.01,0.012,0.01,0.01,40,0.637540,0.218107,0.000056,0.525592
K5_R1_5,matched,insert,0.015,0.01,0.015,0.01,0.01,40,0.477174,0.304194,0.000000,0.525595
K5_R1_5,matched,insert,0.018,0.01,0.018,0.01,0.01,40,0.337145,0.373526,0.000097,0.525590
K5_R1_5,matched,insert,0.021,0.01,0.021,0.01,0.01,40,0.252122,0.418274,0.000000,0.525595
K5_R1_5,matched,insert,0.025,0.01,0.025,0.01,0.01,40,0.150115,0.463505,0.000055,0.525592
K5_R1_5,matched,insert,0.029,0.01,0.029,0.01,0.01,40,0.087643,0.491456,0.000000,0.525595
K5_R1_5,matched,insert,0.033,0.01,0.033,0.01,0.01,40,0.050215,0.508101,0.000000,0.525595
K5_R1_5,matched,insert,0.038,0.01,0.038,0.01,0.01,40,0.024047,0.516887,0.000000,0.525595
K5_R1_5,matched,insert,0.043,0.01,0.043,0.01,0.01,40,0.010844,0.522102,0.000000,0.525595
K5_R1_5,matched,insert,0.05,0.01,0.05,0.01,0.01,40,0.003311,0.524607,0.000054,0.525592
K5_R1_5,matched,insert,0.057,0.01,0.057,0.01,0.01,40,0.002021,0.525062,0.000000,0.525595
K5_R1_5,matched,insert,0.064,0.01,0.064,0.01,0.01,40,0.001196,0.525206,0.000113,0.525589
K5_R1_5,matched,insert,0.07,0.01,0.07,0.01,0.01,40,0.000225,0.525584,0.000000,0.525595
K5_R1_5,matched,delete,0,0.01,0.01,0,0.01,40,1.000000,0.000000,0.000000,0.525595
K5_R1_5,matched,delete,0.002,0.01,0.01,0.002,0.01,40,0.997911,0.001741,0.000000,0.525595
K5_R1_5,matched,delete,0.004,0.01,0.01,0.004,0.01,40,0.978871,0.015214,0.000000,0.525595
K5_R1_5,matched,delete,0.006,0.01,0.01,0.006,0.01,40,0.931135,0.046060,0.000000,0.525595
K5_R1_5,matched,delete,0.008,0.01,0.01,0.008,0.01,40,0.848841,0.096655,0.000000,0.525595
K5_R1_5,matched,delete,0.01,0.01,0.01,0.01,0.01,40,0.762000,0.147594,0.000000,0.525595
K5_R1_5,matched,delete,0.012,0.01,0.01,0.012,0.01,40,0.644460,0.214290,0.000057,0.525592
K5_R1_5,matched,delete,0.015,0.01,0.01,0.015,0.01,40,0.498456,0.292305,0.000000,0.525595
K5_R1_5,matched,delete,0.018,0.01,0.01,0.018,0.01,40,0.368776,0.360544,0.000145,0.525588
K5_R1_5,matched,delete,0.021,0.01,0.01,0.021,0.01,40,0.265302,0.410981,0.000000,0.525595
K5_R1_5,matched,delete,0.025,0.01,0.01,0.025,0.01,40,0.173340,0.453999,0.000000,0.525595
K5_R1_5,matched,delete,0.029,0.01,0.01,0.029,0.01,40,0.088733,0.491011,0.000000,0.525595
K5_R1_5,matched,delete,0.033,0.01,0.01,0.033,0.01,40,0.057250,0.504228,0.000000,0.525595
K5_R1_5,matched,delete,0.038,0.01,0.01,0.038,0.01,40,0.033102,0.513226,0.000000,0.525595
K5_R1_5,matched,delete,0.043,0.01,0.01,0.043,0.01,40,0.013567,0.521410,0.000000,0.525595
K5_R1_5,matched,delete,0.05,0.01,0.01,0.05,0.01,40,0.005860,0.524125,0.000105,0.525590
K5_R1_5,matched,delete,0.057,0.01,0.01,0.057,0.01,40,0.001729,0.525128,0.000000,0.525595
K5_R1_5,matched,delete,0.064,0.01,0.01,0.064,0.01,40,0.000677,0.525356,0.000000,0.525595
K5_R1_5,matched,delete,0.07,0.01,0.01,0.07,0.01,40,0.000788,0.525451,0.000000,0.525595
K5_R1_5,matched,erase,0,0.01,0.01,0.01,0,40,1.000000,0.000000,0.000000,0.724979
K5_R1_5,matched,erase,0.006,0.01,0.01,0.01,0.006,40,0.999968,0.000032,0.000078,0.597969
K5_R1_5,matched,erase,0.012,0.01,0.01,0.01,0.012,40,0.999409,0.000572,0.000000,0.492660
K5_R1_5,matched,erase,0.018,0.01,0.01,0.01,0.018,40,0.997111,0.002726,0.000000,0.405409
K5_R1_5,matched,erase,0.022,0.01,0.01,0.01,0.022,40,0.990429,0.008001,0.000000,0.355769
K5_R1_5,matched,erase,0.026,0.01,0.01,0.01,0.026,40,0.983618,0.013298,0.000000,0.312041
K5_R1_5,matched,erase,0.03,0.01,0.01,0.01,0.03,40,0.965110,0.025709,0.000142,0.273604
K5_R1_5,matched,erase,0.035,0.01,0.01,0.01,0.035,40,0.937014,0.040224,0.000121,0.231910
K5_R1_5,matched,erase,0.04,0.01,0.01,0.01,0.04,40,0.892666,0.060412,0.000241,0.196485
K5_R1_5,matched,erase,0.045,0.01,0.01,0.01,0.045,40,0.843020,0.078286,0.000000,0.166124
K5_R1_5,matched,erase,0.05,0.01,0.01,0.01,0.05,40,0.765124,0.097305,0.000000,0.140437
K5_R1_5,matched,erase,0.06,0.01,0.01,0.01,0.06,40,0.620233,0.118421,0.000121,0.100192
K5_R1_5,matched,erase,0.07,0.01,0.01,0.01,0.07,40,0.475281,0.117645,0.000000,0.071085
K5_R1_5,matched,erase,0.08,0.01,0.01,0.01,0.08,40,0.334004,0.105997,0.000000,0.050296
K5_R1_5,matched,erase,0.09,0.01,0.01,0.01,0.09,40,0.235046,0.085579,0.000000,0.035453
K5_R1_5,matched,erase,0.1,0.01,0.01,0.01,0.1,40,0.148715,0.059833,0.000000,0.024894
K5_R1_5,matched,erase,0.11,0.01,0.01,0.01,0.11,40,0.098484,0.045736,0.000121,0.017527
K5_R1_5,matched,erase,0.12,0.01,0.01,0.01,0.12,40,0.058443,0.029710,0.000000,0.012127
K5_R1_5,matched,erase,0.13,0.01,0.01,0.01,0.13,40,0.038168,0.021998,0.000000,0.008413
K5_R1_5,matched,erase,0.14,0.01,0.01,0.01,0.14,40,0.020790,0.012487,0.000000,0.005811
K5_R1_5,matched,erase,0.15,0.01,0.01,0.01,0.15,40,0.010597,0.008204,0.000000,0.003997
K5_R1_5,matched,erase,0.16,0.01,0.01,0.01,0.16,40,0.006419,0.005294,0.000099,0.002836
K5_R1_5,matched,erase,0.18,0.01,0.01,0.01,0.18,40,0.002631,0.002166,0.000000,0.001266
K5_R1_5,matched,erase,0.2,0.01,0.01,0.01,0.2,40,0.000541,0.000784,0.000000,0.000574
K5_R1_5,matched,erase,0.22,0.01,0.01,0.01,0.22,40,0.000177,0.000432,0.000000,0.000255
K5_R1_5,matched,erase,0.24,0.01,0.01,0.01,0.24,40,0.000177,0.000288,0.000000,0.000111
K5_R1_5,matched,erase,0.26,0.01,0.01,0.01,0.26,40,0.000078,0.000125,0.000000,0.000047
