code,variation,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,trials,coded_present,coded_absent,random_present,random_absent
K5_R1_5,pegged,erase,0.12,0.01,0.01,0.01,0.01,40,1.000000,0.994548,0.999963,1.000000
K5_R1_5,pegged,erase,0.13,0.01,0.01,0.01,0.01,40,1.000000,0.996700,1.000000,1.000000
K5_R1_5,pegged,erase,0.14,0.01,0.01,0.01,0.01,40,1.000000,0.997365,1.000000,1.000000
K5_R1_5,pegged,erase,0.15,0.01,0.01,0.01,0.01,40,1.000000,0.999027,1.000000,1.000000
K5_R1_5,pegged,erase,0.16,0.01,0.01,0.01,0.01,40,1.000000,0.999342,1.000000,1.000000
K5_R1_5,pegged,erase,0.18,0.01,0.01,0.01,0.01,40,1.000000,1.000000,1.000000,1.000000
K5_R1_5,pegged,erase,0.2,0.01,0.01,0.01,0.01,40,1.000000,1.000000,1.000000,1.000000
K5_R1_5,pegged,erase,0.22,0.01,0.01,0.01,0.01,40,1.000000,1.000000,1.000000,1.000000
K5_R1_5,pegged,erase,0.24,0.01,0.01,0.01,0.01,40,1.000000,1.000000,1.000000,1.000000
K5_R1_5,pegged,erase,0.26,0.01,0.01,0.01,0.01,40,1.000000,1.000000,1.000000,1.000000
