code,variation,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,trials,coded_present,coded_absent,random_present,random_absent
K5_R1_5,matched,delete,0.064,0.01,0.01,0.064,0.01,40,0.380560,0.646257,0.274581,0.927912
K5_R1_5,matched,delete,0.07,0.01,0.01,0.07,0.01,40,0.370745,0.672341,0.274355,0.928511
K5_R1_5,matched,erase,0,0.01,0.01,0.01,0,40,1.000000,0.000000,0.162901,0.928520
K5_R1_5,matched,erase,0.006,0.01,0.01,0.01,0.006,40,1.000000,0.000000,0.233478,0.923313
K5_R1_5,matched,erase,0.012,0.01,0.01,0.01,0.012,40,0.999999,0.000000,0.296272,0.925157
K5_R1_5,matched,erase,0.018,0.01,0.01,0.01,0.018,40,0.999607,0.000000,0.353228,0.931160
K5_R1_5,matched,erase,0.022,0.01,0.01,0.01,0.022,40,0.996391,0.000000,0.391675,0.926664
K5_R1_5,matched,erase,0.026,0.01,0.01,0.01,0.026,40,0.985276,0.000000,0.425683,0.930381
K5_R1_5,matched,erase,0.03,0.01,0.01,0.01,0.03,40,0.969945,0.000000,0.459907,0.927534
K5_R1_5,matched,erase,0.035,0.01,0.01,0.01,0.035,40,0.947668,0.000000,0.499105,0.928188
K5_R1_5,matched,erase,0.04,0.01,0.01,0.01,0.04,40,0.929451,0.000000,0.535358,0.930854
K5_R1_5,matched,erase,0.045,0.01,0.01,0.01,0.045,40,0.914865,0.000000,0.570796,0.927042
K5_R1_5,matched,erase,0.05,0.01,0.01,0.01,0.05,40,0.901706,0.000000,0.602141,0.931647
K5_R1_5,matched,erase,0.06,0.01,0.01,0.01,0.06,40,0.886298,0.000080,0.660529,0.932431
K5_R1_5,matched,erase,0.07,0.01,0.01,0.01,0.07,40,0.879180,0.002893,0.711178,0.934827
K5_R1_5,matched,erase,0.08,0.01,0.01,0.01,0.08,40,0.878091,0.034447,0.755284,0.936728
K5_R1_5,matched,erase,0.09,0.01,0.01,0.01,0.09,40,0.881941,0.121614,0.793046,0.942861
K5_R1_5,matched,erase,0.1,0.01,0.01,0.01,0.1,40,0.889822,0.234491,0.825984,0.946125
K5_R1_5,matched,erase,0.11,0.01,0.01,0.01,0.11,40,0.898924,0.352777,0.854245,0.950611
K5_R1_5,matched,erase,0.12,0.01,0.01,0.01,0.12,40,0.907398,0.490000,0.878538,0.954363
K5_R1_5,matched,erase,0.13,0.01,0.01,0.01,0.13,40,0.918094,0.592429,0.899049,0.962697
K5_R1_5,matched,erase,0.14,0.01,0.01,0.01,0.14,40,0.928196,0.695730,0.916758,0.965843
K5_R1_5,matched,erase,0.15,0.01,0.01,0.01,0.15,40,0.938325,0.779074,0.931696,0.970283
K5_R1_5,matched,erase,0.16,0.01,0.01,0.01,0.16,40,0.947547,0.859036,0.944278,0.974893
K5_R1_5,matched,erase,0.18,0.01,0.01,0.01,0.18,40,0.964210,0.951870,0.963536,0.988607
K5_R1_5,matched,erase,0.2,0.01,0.01,0.01,0.2,40,0.976994,0.985979,0.976894,0.994619
K5_R1_5,matched,erase,0.22,0.01,0.01,0.01,0.22,40,0.985858,0.995798,0.985839,0.998448
K5_R1_5,matched,erase,0.24,0.01,0.01,0.01,0.24,40,0.991649,0.999531,0.991649,0.999593
K5_R1_5,matched,erase,0.26,0.01,0.01,0.01,0.26,40,0.995286,0.999750,0.995290,0.999973
K5_R1_5,matched,invalid,0,0.01,0.01,0.01,0.01,40,1.000000,0.000000,0.274866,0.927154
K5_R1_5,matched,invalid,0.0003,0.01,0.01,0.01,0.01,40,0.637017,0.000000,0.170865,0.926833
K5_R1_5,matched,invalid,0.0006,0.01,0.01,0.01,0.01,40,0.385423,0.000000,0.110379,0.926582
K5_R1_5,matched,invalid,0.001,0.01,0.01,0.01,0.01,40,0.242782,0.000000,0.060742,0.929556
K5_R1_5,matched,invalid,0.0015,0.01,0.01,0.01,0.01,40,0.119035,0.000000,0.028127,0.928584
K5_R1_5,matched,invalid,0.002,0.01,0.01,0.01,0.01,40,0.058204,0.000000,0.016884,0.929324
K5_R1_5,matched,invalid,0.0025,0.01,0.01,0.01,0.01,40,0.027464,0.000000,0.007303,0.926539
K5_R1_5,matched,invalid,0.003,0.01,0.01,0.01,0.01,40,0.019909,0.000000,0.003510,0.930289
K5_R1_5,matched,invalid,0.004,0.01,0.01,0.01,0.01,40,0.004045,0.000000,0.001504,0.926665
K5_R1_5,matched,invalid,0.005,0.01,0.01,0.01,0.01,40,0.001399,0.000000,0.000227,0.926777
K5_R1_5,matched,invalid,0.006,0.01,0.01,0.01,0.01,40,0.000322,0.000000,0.000131,0.930046
K5_R1_5,matched,invalid,0.008,0.01,0.01,0.01,0.01,40,0.000029,0.000000,0.000007,0.923237
K5_R1_5,matched,invalid,0.01,0.01,0.01,0.01,0.01,40,0.000003,0.000000,0.000000,0.926708
K5_R1_5,matched,invalid,0.013,0.01,0.01,0.01,0.01,40,0.000000,0.000000,0.000000,0.926180
K5_R1_5,matched,invalid,0.016,0.01,0.01,0.01,0.01,40,0.000000,0.000000,0.000000,0.927524
K5_R1_5,matched,invalid,0.02,0.01,0.01,0.01,0.01,40,0.000000,0.000000,0.000000,0.928703
K5_R1_5,matched,invalid,0.03,0.01,0.01,0.01,0.01,40,0.000000,0.000000,0.000000,0.929445
K5_R1_5,matched,invalid,0.04,0.01,0.01,0.01,0.01,40,0.000000,0.000000,0.000000,0.929584
K5_R1_5,matched,invalid,0.05,0.01,0.01,0.01,0.01,40,0.000000,0.000000,0.000000,0.930969
