code,variation,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,trials,coded_present,coded_absent,random_present,random_absent
K7_R1_3,pegged,flip,0.01,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.038377,0.694783
K7_R1_3,pegged,flip,0.012,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.039319,0.693366
K7_R1_3,pegged,flip,0.014,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.037483,0.696129
K7_R1_3,pegged,flip,0.016,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.022021,0.719400
K7_R1_3,pegged,flip,0.018,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.041382,0.690261
K7_R1_3,pegged,flip,0.02,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.031106,0.705727
K7_R1_3,pegged,flip,0.024,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.046357,0.682773
K7_R1_3,pegged,flip,0.028,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.034587,0.700488
K7_R1_3,pegged,flip,0.032,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.034203,0.701066
K7_R1_3,pegged,flip,0.036,0.01,0.01,0.01,0.01,4,0.998695,0.000000,0.036372,0.697802
K7_R1_3,pegged,flip,0.04,0.01,0.01,0.01,0.01,4,0.992111,0.000000,0.029549,0.708070
K7_R1_3,pegged,flip,0.045,0.01,0.01,0.01,0.01,4,0.933477,0.000000,0.041655,0.689849
K7_R1_3,pegged,flip,0.05,0.01,0.01,0.01,0.01,4,0.900537,0.000000,0.020786,0.721260
K7_R1_3,pegged,flip,0.055,0.01,0.01,0.01,0.01,4,0.784098,0.000000,0.057227,0.666412
K7_R1_3,pegged,flip,0.06,0.01,0.01,0.01,0.01,4,0.783995,0.000000,0.044311,0.685853
K7_R1_3,pegged,flip,0.065,0.01,0.01,0.01,0.01,4,0.697690,0.000437,0.043698,0.686775
K7_R1_3,pegged,flip,0.07,0.01,0.01,0.01,0.01,4,0.663302,0.001223,0.035381,0.699292
K7_R1_3,pegged,flip,0.075,0.01,0.01,0.01,0.01,4,0.564558,0.019785,0.046648,0.682335
K7_R1_3,pegged,flip,0.08,0.01,0.01,0.01,0.01,4,0.517893,0.055237,0.032923,0.702992
K7_R1_3,pegged,flip,0.085,0.01,0.01,0.01,0.01,4,0.486121,0.068286,0.037191,0.696569
K7_R1_3,pegged,flip,0.09,0.01,0.01,0.01,0.01,4,0.395266,0.179359,0.032181,0.704108
K7_R1_3,pegged,flip,0.095,0.01,0.01,0.01,0.01,4,0.366921,0.213937,0.026674,0.712397
K7_R1_3,pegged,flip,0.1,0.01,0.01,0.01,0.01,4,0.261233,0.359365,0.043823,0.686587
K7_R1_3,pegged,flip,0.11,0.01,0.01,0.01,0.01,4,0.216213,0.427124,0.028418,0.709772
K7_R1_3,pegged,flip,0.12,0.01,0.01,0.01,0.01,4,0.190747,0.465454,0.037577,0.695987
K7_R1_3,pegged,insert,0,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.024838,0.715160
K7_R1_3,pegged,insert,0.002,0.01,0.01,0.01,0.01,4,0.995168,0.000000,0.035338,0.699357
K7_R1_3,pegged,insert,0.004,0.01,0.01,0.01,0.01,4,0.913923,0.000000,0.045450,0.684137
K7_R1_3,pegged,insert,0.006,0.01,0.01,0.01,0.01,4,0.837035,0.000000,0.034741,0.700256
K7_R1_3,pegged,insert,0.008,0.01,0.01,0.01,0.01,4,0.744266,0.000000,0.039138,0.693638
K7_R1_3,pegged,insert,0.01,0.01,0.01,0.01,0.01,4,0.726402,0.000000,0.032096,0.704236
K7_R1_3,pegged,insert,0.012,0.01,0.01,0.01,0.01,4,0.660637,0.008773,0.028605,0.709491
K7_R1_3,pegged,insert,0.015,0.01,0.01,0.01,0.01,4,0.626006,0.004572,0.032924,0.702991
K7_R1_3,pegged,insert,0.018,0.01,0.01,0.01,0.01,4,0.603000,0.021962,0.042601,0.688426
K7_R1_3,pegged,insert,0.021,0.01,0.01,0.01,0.01,4,0.499379,0.045940,0.033490,0.702138
K7_R1_3,pegged,insert,0.025,0.01,0.01,0.01,0.01,4,0.499459,0.057494,0.035214,0.699543
K7_R1_3,pegged,insert,0.029,0.01,0.01,0.01,0.01,4,0.431861,0.119995,0.030271,0.706984
K7_R1_3,pegged,insert,0.033,0.01,0.01,0.01,0.01,4,0.437966,0.101997,0.034352,0.700841
K7_R1_3,pegged,insert,0.038,0.01,0.01,0.01,0.01,4,0.384439,0.179030,0.035389,0.699281
K7_R1_3,pegged,insert,0.043,0.01,0.01,0.01,0.01,4,0.345957,0.237108,0.047868,0.680498
K7_R1_3,pegged,insert,0.05,0.01,0.01,0.01,0.01,4,0.283188,0.326321,0.025976,0.713449
K7_R1_3,pegged,insert,0.057,0.01,0.01,0.01,0.01,4,0.244317,0.394012,0.031399,0.705286
K7_R1_3,pegged,insert,0.064,0.01,0.01,0.01,0.01,4,0.207366,0.440439,0.053373,0.672213
K7_R1_3,pegged,insert,0.07,0.01,0.01,0.01,0.01,4,0.171759,0.494032,0.034424,0.700733
K7_R1_3,pegged,delete,0,0.01,0.01,0.01,0.01,4,1.000000,0.000000,0.042030,0.689285
K7_R1_3,pegged,delete,0.002,0.01,0.01,0.01,0.01,4,0.964733,0.000000,0.036098,0.698213
K7_R1_3,pegged,delete,0.004,0.01,0.01,0.01,0.01,4,0.934493,0.000000,0.038371,0.694792
K7_R1_3,pegged,delete,0.006,0.01,0.01,0.01,0.01,4,0.896083,0.000000,0.033583,0.701999
K7_R1_3,pegged,delete,0.008,0.01,0.01,0.01,0.01,4,0.841775,0.000000,0.031996,0.704387
K7_R1_3,pegged,delete,0.01,0.01,0.01,0.01,0.01,4,0.717584,0.004333,0.029087,0.708765
