code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K7_R1_3,detect,insert,0.0083,0.01,0.01,0.01,0.01,56,8,30,,,,,,1380,0.31958178
K7_R1_3,detect,insert,0.01,0.01,0.01,0.01,0.01,56,8,30,,,,,,1380,0.24511793
K7_R1_3,detect,insert,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,,,1380,0.1047508
K7_R1_3,detect,insert,0.0167,0.01,0.01,0.01,0.01,56,8,30,,,,,,1380,0.067028533
K7_R1_3,detect,insert,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,,,1381,0.034015498
K7_R1_3,detect,insert,0.0233,0.01,0.01,0.01,0.01,56,8,30,,,,,,1403,0.011668828
K7_R1_3,detect,insert,0.0267,0.01,0.01,0.01,0.01,56,8,30,,,,,,1410,0.0059460931
K7_R1_3,detect,insert,0.03,0.01,0.01,0.01,0.01,56,8,30,,,,,,1410,0.0051651392
K7_R1_3,detect,insert,0.035,0.01,0.01,0.01,0.01,56,8,30,,,,,,1410,0.0028368794
K7_R1_3,detect,insert,0.04,0.01,0.01,0.01,0.01,56,8,30,,,,,,1410,0.00070921986
K7_R1_3,detect,insert,0.045,0.01,0.01,0.01,0.01,56,8,30,,,,,,1431,0.00069881202
K7_R1_3,detect,insert,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,,,1440,0
K7_R1_3,detect,insert,0.055,0.01,0.01,0.01,0.01,56,8,30,,,,,,1440,0
K7_R1_3,detect,insert,0.06,0.01,0.01,0.01,0.01,56,8,30,,,,,,1441,0
K7_R1_3,detect,insert,0.0667,0.01,0.01,0.01,0.01,56,8,30,,,,,,1465,0
K7_R1_3,detect,insert,0.0733,0.01,0.01,0.01,0.01,56,8,30,,,,,,1470,0
K7_R1_3,detect,insert,0.08,0.01,0.01,0.01,0.01,56,8,30,,,,,,1470,0
K7_R1_3,detect,insert,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,,,1495,0
K7_R1_3,detect,insert,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,,,1500,0
K7_R1_3,detect,insert,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,,,1524,0
K7_R1_3,detect,insert,0.1267,0.01,0.01,0.01,0.01,56,8,30,,,,,,1536,0
K7_R1_3,detect,insert,0.1433,0.01,0.01,0.01,0.01,56,8,30,,,,,,1560,0
K7_R1_3,detect,insert,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,,,1590,0
K7_R1_3,detect,insert,0.18,0.01,0.01,0.01,0.01,56,8,30,,,,,,1620,0
K7_R1_3,detect,insert,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,,,1648,0
K7_R1_3,detect,insert,0.22,0.01,0.01,0.01,0.01,56,8,30,,,,,,1677,0
K7_R1_3,detect,insert,0.2467,0.01,0.01,0.01,0.01,56,8,30,,,,,,1710,0
K7_R1_3,detect,insert,0.2733,0.01,0.01,0.01,0.01,56,8,30,,,,,,1742,0
K7_R1_3,detect,insert,0.3,0.01,0.01,0.01,0.01,56,8,30,,,,,,1788,0
K7_R1_3,detect,delete,0,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,1
K7_R1_3,detect,delete,0.0017,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.89723891
K7_R1_3,detect,delete,0.0033,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.74739557
K7_R1_3,detect,delete,0.005,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.58253404
K7_R1_3,detect,delete,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.42980263
K7_R1_3,detect,delete,0.0083,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.32358698
K7_R1_3,detect,delete,0.01,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.24935536
K7_R1_3,detect,delete,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.11879895
K7_R1_3,detect,delete,0.0167,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.058380585
K7_R1_3,detect,delete,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,,,1340,0.042127557
K7_R1_3,detect,delete,0.0233,0.01,0.01,0.01,0.01,56,8,30,,,,,,1320,0.023772268
K7_R1_3,detect,delete,0.0267,0.01,0.01,0.01,0.01,56,8,30,,,,,,1320,0.012435841
K7_R1_3,detect,delete,0.03,0.01,0.01,0.01,0.01,56,8,30,,,,,,1320,0.00075757576
K7_R1_3,detect,delete,0.0367,0.01,0.01,0.01,0.01,56,8,30,,,,,,1320,0.0015151515
K7_R1_3,detect,delete,0.0433,0.01,0.01,0.01,0.01,56,8,30,,,,,,1294,0
K7_R1_3,detect,delete,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,,,1290,0
K7_R1_3,detect,delete,0.0567,0.01,0.01,0.01,0.01,56,8,30,,,,,,1290,0
K7_R1_3,detect,delete,0.0633,0.01,0.01,0.01,0.01,56,8,30,,,,,,1272,0
K7_R1_3,detect,delete,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,,,1260,0
K7_R1_3,detect,delete,0.08,0.01,0.01,0.01,0.01,56,8,30,,,,,,1259,0
K7_R1_3,detect,delete,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,,,1230,0
K7_R1_3,detect,delete,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,,,1230,0
K7_R1_3,detect,delete,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,,,1202,0
K7_R1_3,detect,delete,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,,,1199,0
K7_R1_3,detect,delete,0.13,0.01,0.01,0.01,0.01,56,8,30,,,,,,1175,0
K7_R1_3,detect,delete,0.14,0.01,0.01,0.01,0.01,56,8,30,,,,,,1170,0
K7_R1_3,detect,delete,0.15,0.01,0.01,0.01,0.01,56,8,30,,,,,,1148,0
K7_R1_3,detect,delete,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,,,1139,0
K7_R1_3,detect,delete,0.1733,0.01,0.01,0.01,0.01,56,8,30,,,,,,1116,0
K7_R1_3,detect,delete,0.1867,0.01,0.01,0.01,0.01,56,8,30,,,,,,1107,0
K7_R1_3,detect,delete,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,,,1080,0
K7_R1_3,detect,delete,0.2167,0.01,0.01,0.01,0.01,56,8,30,,,,,,1050,0
K7_R1_3,detect,delete,0.2333,0.01,0.01,0.01,0.01,56,8,30,,,,,,1035,0
K7_R1_3,detect,delete,0.25,0.01,0.01,0.01,0.01,56,8,30,,,,,,1017,0
K7_R1_3,detect,erase,0,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,1
K7_R1_3,detect,erase,0.0033,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.99370448
K7_R1_3,detect,erase,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.96568624
K7_R1_3,detect,erase,0.01,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.89511771
K7_R1_3,detect,erase,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.81316181
K7_R1_3,detect,erase,0.0167,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.69454901
K7_R1_3,detect,erase,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.61504531
K7_R1_3,detect,erase,0.0233,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.49799276
K7_R1_3,detect,erase,0.0267,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.39906086
K7_R1_3,detect,erase,0.03,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.32498527
K7_R1_3,detect,erase,0.0367,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.20934886
K7_R1_3,detect,erase,0.0433,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.13660359
K7_R1_3,detect,erase,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.071766369
K7_R1_3,detect,erase,0.06,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.031467147
K7_R1_3,detect,erase,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.020324051
K7_R1_3,detect,erase,0.08,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.0088851368
K7_R1_3,detect,erase,0.0933,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.0027727705
K7_R1_3,detect,erase,0.1067,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.14,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.00039311962
K7_R1_3,detect,erase,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.18,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.2033,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.2267,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.25,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.2833,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.3167,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.35,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.3833,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.4167,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.45,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.5167,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.5833,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.65,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.7167,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0
K7_R1_3,detect,erase,0.7833,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.0037037037
K7_R1_3,detect,erase,0.85,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.01584372
K7_R1_3,detect,erase,0.8733,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.062015897
K7_R1_3,detect,erase,0.8967,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.13482727
K7_R1_3,detect,erase,0.92,0.01,0.01,0.01,0.01,56,8,30,,,,,,1350,0.27474943
K5_R1_5,detect,flip,0,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,1
K5_R1_5,detect,flip,0.0017,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.99144685
K5_R1_5,detect,flip,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.96031025
K5_R1_5,detect,flip,0.005,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.84790089
K5_R1_5,detect,flip,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.75502115
K5_R1_5,detect,flip,0.0083,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.64533028
K5_R1_5,detect,flip,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.52286827
K5_R1_5,detect,flip,0.0117,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.40043871
K5_R1_5,detect,flip,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.34168972
K5_R1_5,detect,flip,0.015,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.25553283
K5_R1_5,detect,flip,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.18669316
K5_R1_5,detect,flip,0.0183,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.14231804
K5_R1_5,detect,flip,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.096599452
K5_R1_5,detect,flip,0.0233,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.054325252
K5_R1_5,detect,flip,0.0267,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.020903749
K5_R1_5,detect,flip,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.014568685
K5_R1_5,detect,flip,0.0333,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.0063173071
K5_R1_5,detect,flip,0.0367,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.0048633496
K5_R1_5,detect,flip,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.0016953413
K5_R1_5,detect,flip,0.0467,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.0010548689
K5_R1_5,detect,flip,0.0533,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.06,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.08,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.1033,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.1167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.13,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.1467,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.1633,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.18,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.2033,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.2267,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,flip,0.25,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,insert,0,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,1
K5_R1_5,detect,insert,0.0017,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.78325092
K5_R1_5,detect,insert,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.54629935
K5_R1_5,detect,insert,0.005,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.31166211
K5_R1_5,detect,insert,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.18361003
K5_R1_5,detect,insert,0.0083,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.099674105
K5_R1_5,detect,insert,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,,,2319,0.059336612
K5_R1_5,detect,insert,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,,,2340,0.022586289
K5_R1_5,detect,insert,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2340,0.0066668217
K5_R1_5,detect,insert,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,,,2340,0.0013753733
K5_R1_5,detect,insert,0.0233,0.01,0.01,0.01,0.01,40,8,30,,,,,,2355,0
K5_R1_5,detect,insert,0.0267,0.01,0.01,0.01,0.01,40,8,30,,,,,,2370,0.00042194093
K5_R1_5,detect,insert,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,,,2370,0
K5_R1_5,detect,insert,0.035,0.01,0.01,0.01,0.01,40,8,30,,,,,,2377,0
K5_R1_5,detect,insert,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,,,2399,0
K5_R1_5,detect,insert,0.045,0.01,0.01,0.01,0.01,40,8,30,,,,,,2400,0
K5_R1_5,detect,insert,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,,,2426,0
K5_R1_5,detect,insert,0.055,0.01,0.01,0.01,0.01,40,8,30,,,,,,2430,0
K5_R1_5,detect,insert,0.06,0.01,0.01,0.01,0.01,40,8,30,,,,,,2434,0
K5_R1_5,detect,insert,0.0667,0.01,0.01,0.01,0.01,40,8,30,,,,,,2460,0
K5_R1_5,detect,insert,0.0733,0.01,0.01,0.01,0.01,40,8,30,,,,,,2471,0
K5_R1_5,detect,insert,0.08,0.01,0.01,0.01,0.01,40,8,30,,,,,,2490,0
K5_R1_5,detect,insert,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,,,2518,0
K5_R1_5,detect,insert,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,,,2539,0
K5_R1_5,detect,insert,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,,,2555,0
K5_R1_5,detect,insert,0.1267,0.01,0.01,0.01,0.01,40,8,30,,,,,,2603,0
K5_R1_5,detect,insert,0.1433,0.01,0.01,0.01,0.01,40,8,30,,,,,,2641,0
K5_R1_5,detect,insert,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,,,2671,0
K5_R1_5,detect,insert,0.18,0.01,0.01,0.01,0.01,40,8,30,,,,,,2729,0
K5_R1_5,detect,insert,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,,,2768,0
K5_R1_5,detect,insert,0.22,0.01,0.01,0.01,0.01,40,8,30,,,,,,2819,0
K5_R1_5,detect,insert,0.2467,0.01,0.01,0.01,0.01,40,8,30,,,,,,2882,0
K5_R1_5,detect,insert,0.2733,0.01,0.01,0.01,0.01,40,8,30,,,,,,2941,0
K5_R1_5,detect,insert,0.3,0.01,0.01,0.01,0.01,40,8,30,,,,,,3003,0
K5_R1_5,detect,delete,0,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,1
K5_R1_5,detect,delete,0.0017,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.79454295
K5_R1_5,detect,delete,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,,,2280,0.5386788
K5_R1_5,detect,delete,0.005,0.01,0.01,0.01,0.01,40,8,30,,,,,,2280,0.30392519
K5_R1_5,detect,delete,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,,,2280,0.20048202
K5_R1_5,detect,delete,0.0083,0.01,0.01,0.01,0.01,40,8,30,,,,,,2280,0.10291979
K5_R1_5,detect,delete,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,,,2280,0.063686578
K5_R1_5,detect,delete,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,,,2280,0.02269261
K5_R1_5,detect,delete,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2250,0.0045701059
K5_R1_5,detect,delete,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,,,2250,0.00054149934
K5_R1_5,detect,delete,0.0233,0.01,0.01,0.01,0.01,40,8,30,,,,,,2250,0.00044444444
K5_R1_5,detect,delete,0.0267,0.01,0.01,0.01,0.01,40,8,30,,,,,,2248,0
K5_R1_5,detect,delete,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,,,2223,0
K5_R1_5,detect,delete,0.0367,0.01,0.01,0.01,0.01,40,8,30,,,,,,2220,0
K5_R1_5,detect,delete,0.0433,0.01,0.01,0.01,0.01,40,8,30,,,,,,2191,0
K5_R1_5,detect,delete,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,,,2190,0
K5_R1_5,detect,delete,0.0567,0.01,0.01,0.01,0.01,40,8,30,,,,,,2160,0
K5_R1_5,detect,delete,0.0633,0.01,0.01,0.01,0.01,40,8,30,,,,,,2159,0
K5_R1_5,detect,delete,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,,,2131,0
K5_R1_5,detect,delete,0.08,0.01,0.01,0.01,0.01,40,8,30,,,,,,2110,0
K5_R1_5,detect,delete,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,,,2095,0
K5_R1_5,detect,delete,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,,,2070,0
K5_R1_5,detect,delete,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,,,2040,0
K5_R1_5,detect,delete,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,,,2016,0
K5_R1_5,detect,delete,0.13,0.01,0.01,0.01,0.01,40,8,30,,,,,,1992,0
K5_R1_5,detect,delete,0.14,0.01,0.01,0.01,0.01,40,8,30,,,,,,1978,0
K5_R1_5,detect,delete,0.15,0.01,0.01,0.01,0.01,40,8,30,,,,,,1949,0
K5_R1_5,detect,delete,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,,,1923,0
K5_R1_5,detect,delete,0.1733,0.01,0.01,0.01,0.01,40,8,30,,,,,,1890,0
K5_R1_5,detect,delete,0.1867,0.01,0.01,0.01,0.01,40,8,30,,,,,,1861,0
K5_R1_5,detect,delete,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,,,1830,0
K5_R1_5,detect,delete,0.2167,0.01,0.01,0.01,0.01,40,8,30,,,,,,1797,0
K5_R1_5,detect,delete,0.2333,0.01,0.01,0.01,0.01,40,8,30,,,,,,1747,0
K5_R1_5,detect,delete,0.25,0.01,0.01,0.01,0.01,40,8,30,,,,,,1714,0
K5_R1_5,detect,erase,0,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,1
K5_R1_5,detect,erase,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.99111624
K5_R1_5,detect,erase,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.95333705
K5_R1_5,detect,erase,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.86977293
K5_R1_5,detect,erase,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.76002624
K5_R1_5,detect,erase,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.63534187
K5_R1_5,detect,erase,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.53095324
K5_R1_5,detect,erase,0.0233,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.40522986
K5_R1_5,detect,erase,0.0267,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.31769357
K5_R1_5,detect,erase,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.24610495
K5_R1_5,detect,erase,0.0367,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.15336322
K5_R1_5,detect,erase,0.0433,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.084521089
K5_R1_5,detect,erase,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.038809198
K5_R1_5,detect,erase,0.06,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.01288525
K5_R1_5,detect,erase,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.0062312774
K5_R1_5,detect,erase,0.08,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.0020152037
K5_R1_5,detect,erase,0.0933,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.00021097377
K5_R1_5,detect,erase,0.1067,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.14,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.18,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.2033,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.2267,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.25,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.2833,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.3167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.35,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.3833,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.4167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.45,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.5167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.5833,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.65,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.7167,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.7833,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0
K5_R1_5,detect,erase,0.85,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.0031121833
K5_R1_5,detect,erase,0.8733,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.0059222605
K5_R1_5,detect,erase,0.8967,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.036351945
K5_R1_5,detect,erase,0.92,0.01,0.01,0.01,0.01,40,8,30,,,,,,2310,0.10358944
