code,variation,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,trials,coded_present,coded_absent,random_present,random_absent
K5_R1_5,pegged,erase,0.026,0.01,0.01,0.01,0.01,40,1.000000,0.000000,0.037078,0.696738
K5_R1_5,pegged,erase,0.03,0.01,0.01,0.01,0.01,40,1.000000,0.000000,0.036379,0.697791
K5_R1_5,pegged,erase,0.035,0.01,0.01,0.01,0.01,40,0.999984,0.000000,0.035583,0.698989
K5_R1_5,pegged,erase,0.04,0.01,0.01,0.01,0.01,40,0.999750,0.000000,0.035906,0.698502
K5_R1_5,pegged,erase,0.045,0.01,0.01,0.01,0.01,40,0.998517,0.000000,0.036406,0.697749
K5_R1_5,pegged,erase,0.05,0.01,0.01,0.01,0.01,40,0.993425,0.000000,0.036138,0.698153
K5_R1_5,pegged,erase,0.06,0.01,0.01,0.01,0.01,40,0.973267,0.000000,0.036467,0.697658
K5_R1_5,pegged,erase,0.07,0.01,0.01,0.01,0.01,40,0.937755,0.000000,0.035730,0.698767
K5_R1_5,pegged,erase,0.08,0.01,0.01,0.01,0.01,40,0.890385,0.000000,0.037482,0.696130
K5_R1_5,pegged,erase,0.09,0.01,0.01,0.01,0.01,40,0.847669,0.000000,0.038367,0.694798
K5_R1_5,pegged,erase,0.1,0.01,0.01,0.01,0.01,40,0.800613,0.000000,0.040515,0.691565
K5_R1_5,pegged,erase,0.11,0.01,0.01,0.01,0.01,40,0.755222,0.000000,0.045041,0.684753
K5_R1_5,pegged,erase,0.12,0.01,0.01,0.01,0.01,40,0.709218,0.000024,0.050994,0.675794
K5_R1_5,pegged,erase,0.13,0.01,0.01,0.01,0.01,40,0.669258,0.000137,0.059401,0.663140
K5_R1_5,pegged,erase,0.14,0.01,0.01,0.01,0.01,40,0.626240,0.001111,0.073420,0.642040
K5_R1_5,pegged,erase,0.15,0.01,0.01,0.01,0.01,40,0.592176,0.003767,0.082531,0.628328
K5_R1_5,pegged,erase,0.16,0.01,0.01,0.01,0.01,40,0.547981,0.015560,0.100548,0.601210
K5_R1_5,pegged,erase,0.18,0.01,0.01,0.01,0.01,40,0.480849,0.058854,0.149635,0.527330
K5_R1_5,pegged,erase,0.2,0.01,0.01,0.01,0.01,40,0.409934,0.142121,0.199506,0.452270
K5_R1_5,pegged,erase,0.22,0.01,0.01,0.01,0.01,40,0.359154,0.212935,0.247695,0.379813
K5_R1_5,pegged,erase,0.24,0.01,0.01,0.01,0.01,40,0.338128,0.244473,0.303413,0.296191
K5_R1_5,pegged,erase,0.26,0.01,0.01,0.01,0.01,40,0.361374,0.210785,0.361719,0.210683
