code,metric,axis,rate,dec_p_sub,dec_p_ins,dec_p_del,dec_p_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K5_R1_5,detect,insert,0.0733,0.01,0.01,0.01,0.01,40,8,5,,,,,,100,0
K5_R1_5,detect,insert,0.08,0.01,0.01,0.01,0.01,40,8,5,,,,,,100,0
K5_R1_5,detect,insert,0.0933,0.01,0.01,0.01,0.01,40,8,5,,,,,,100,0
K5_R1_5,detect,insert,0.1067,0.01,0.01,0.01,0.01,40,8,5,,,,,,100,0
K5_R1_5,detect,insert,0.12,0.01,0.01,0.01,0.01,40,8,5,,,,,,103,0
K5_R1_5,detect,delete,0,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,1
K5_R1_5,detect,delete,0.0017,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.8
K5_R1_5,detect,delete,0.0033,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.58888889
K5_R1_5,detect,delete,0.0067,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.2
K5_R1_5,detect,delete,0.0083,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.12222222
K5_R1_5,detect,delete,0.0167,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,delete,0.005,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.31111111
K5_R1_5,detect,delete,0.02,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,delete,0.01,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.055555556
K5_R1_5,detect,delete,0.0233,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,delete,0.0267,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,delete,0.0133,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.044444444
K5_R1_5,detect,delete,0.03,0.01,0.01,0.01,0.01,40,8,5,,,,,,89,0
K5_R1_5,detect,delete,0.0333,0.01,0.01,0.01,0.01,40,8,5,,,,,,86,0
K5_R1_5,detect,delete,0.0367,0.01,0.01,0.01,0.01,40,8,5,,,,,,85,0
K5_R1_5,detect,delete,0.04,0.01,0.01,0.01,0.01,40,8,5,,,,,,85,0
K5_R1_5,detect,delete,0.0467,0.01,0.01,0.01,0.01,40,8,5,,,,,,85,0
K5_R1_5,detect,delete,0.0533,0.01,0.01,0.01,0.01,40,8,5,,,,,,85,0
K5_R1_5,detect,delete,0.06,0.01,0.01,0.01,0.01,40,8,5,,,,,,85,0
K5_R1_5,detect,delete,0.0733,0.01,0.01,0.01,0.01,40,8,5,,,,,,85,0
K5_R1_5,detect,delete,0.08,0.01,0.01,0.01,0.01,40,8,5,,,,,,84,0
K5_R1_5,detect,delete,0.0867,0.01,0.01,0.01,0.01,40,8,5,,,,,,81,0
K5_R1_5,detect,delete,0.0933,0.01,0.01,0.01,0.01,40,8,5,,,,,,80,0
K5_R1_5,detect,delete,0.1133,0.01,0.01,0.01,0.01,40,8,5,,,,,,80,0
K5_R1_5,detect,delete,0.1267,0.01,0.01,0.01,0.01,40,8,5,,,,,,80,0
K5_R1_5,detect,delete,0.14,0.01,0.01,0.01,0.01,40,8,5,,,,,,75,0
K5_R1_5,detect,delete,0.1533,0.01,0.01,0.01,0.01,40,8,5,,,,,,75,0
K5_R1_5,detect,delete,0.1667,0.01,0.01,0.01,0.01,40,8,5,,,,,,75,0
K5_R1_5,detect,delete,0.18,0.01,0.01,0.01,0.01,40,8,5,,,,,,73,0
K5_R1_5,detect,delete,0.0667,0.01,0.01,0.01,0.01,40,8,5,,,,,,85,0
K5_R1_5,detect,delete,0.1,0.01,0.01,0.01,0.01,40,8,5,,,,,,80,0
K5_R1_5,detect,erase,0,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,1
K5_R1_5,detect,erase,0.0017,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,1
K5_R1_5,detect,erase,0.0033,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,1
K5_R1_5,detect,erase,0.005,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.97777778
K5_R1_5,detect,erase,0.0067,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,1
K5_R1_5,detect,erase,0.0083,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.97777778
K5_R1_5,detect,erase,0.01,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.95555556
K5_R1_5,detect,erase,0.0133,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.86666667
K5_R1_5,detect,erase,0.0167,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.73333333
K5_R1_5,detect,erase,0.02,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.48888889
K5_R1_5,detect,erase,0.0267,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.36666667
K5_R1_5,detect,erase,0.04,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.17777778
K5_R1_5,detect,erase,0.0533,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.055555556
K5_R1_5,detect,erase,0.0467,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.077777778
K5_R1_5,detect,erase,0.06,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.044444444
K5_R1_5,detect,erase,0.08,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.07,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.011111111
K5_R1_5,detect,erase,0.09,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.11,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.13,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.15,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.2833,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.0333,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.36666667
K5_R1_5,detect,erase,0.4167,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.55,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.5833,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.6167,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.65,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.6833,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.7167,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.75,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.7833,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.8167,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.85,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0
K5_R1_5,detect,erase,0.8733,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.022222222
K5_R1_5,detect,erase,0.92,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.066666667
K5_R1_5,detect,erase,0.8967,0.01,0.01,0.01,0.01,40,8,5,,,,,,90,0.055555556
