code,variation,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,trials,coded_present,coded_absent,random_present,random_absent
K7_R1_3,matched,delete,0.029,0.01,0.01,0.029,0.01,4,0.148276,0.464305,0.000000,0.525595
K7_R1_3,matched,delete,0.033,0.01,0.01,0.033,0.01,4,0.085344,0.485143,0.000000,0.525595
K7_R1_3,matched,delete,0.038,0.01,0.01,0.038,0.01,4,0.061052,0.501964,0.000000,0.525595
K7_R1_3,matched,delete,0.043,0.01,0.01,0.043,0.01,4,0.040489,0.507550,0.000000,0.525595
K7_R1_3,matched,delete,0.05,0.01,0.01,0.05,0.01,4,0.021545,0.515420,0.000000,0.525595
K7_R1_3,matched,delete,0.057,0.01,0.01,0.057,0.01,4,0.000000,0.525595,0.000000,0.525595
K7_R1_3,matched,delete,0.064,0.01,0.01,0.064,0.01,4,0.008549,0.521113,0.000000,0.525595
K7_R1_3,matched,delete,0.07,0.01,0.01,0.07,0.01,4,0.000000,0.525595,0.000000,0.525595
K7_R1_3,matched,erase,0,0.01,0.01,0.01,0,4,0.999969,0.000031,0.000000,0.724979
K7_R1_3,matched,erase,0.006,0.01,0.01,0.01,0.006,4,0.999322,0.000678,0.000000,0.597984
K7_R1_3,matched,erase,0.012,0.01,0.01,0.01,0.012,4,0.987474,0.009354,0.000000,0.492660
K7_R1_3,matched,erase,0.018,0.01,0.01,0.01,0.018,4,0.981760,0.014258,0.000000,0.405409
K7_R1_3,matched,erase,0.022,0.01,0.01,0.01,0.022,4,0.939601,0.040741,0.000000,0.355769
K7_R1_3,matched,erase,0.026,0.01,0.01,0.01,0.026,4,0.912976,0.048418,0.000000,0.312041
K7_R1_3,matched,erase,0.03,0.01,0.01,0.01,0.03,4,0.850258,0.074262,0.000000,0.273540
K7_R1_3,matched,erase,0.035,0.01,0.01,0.01,0.035,4,0.800037,0.096883,0.000000,0.231846
K7_R1_3,matched,erase,0.04,0.01,0.01,0.01,0.04,4,0.758672,0.099868,0.000000,0.196338
K7_R1_3,matched,erase,0.045,0.01,0.01,0.01,0.045,4,0.556577,0.137267,0.000000,0.166124
K7_R1_3,matched,erase,0.05,0.01,0.01,0.01,0.05,4,0.509747,0.130140,0.000000,0.140437
K7_R1_3,matched,erase,0.06,0.01,0.01,0.01,0.06,4,0.345709,0.106084,0.000000,0.100096
K7_R1_3,matched,erase,0.07,0.01,0.01,0.01,0.07,4,0.229959,0.092022,0.000000,0.071085
K7_R1_3,matched,erase,0.08,0.01,0.01,0.01,0.08,4,0.123896,0.055822,0.000000,0.050296
K7_R1_3,matched,erase,0.09,0.01,0.01,0.01,0.09,4,0.068835,0.040703,0.000000,0.035453
K7_R1_3,matched,erase,0.1,0.01,0.01,0.01,0.1,4,0.054167,0.031326,0.000000,0.024894
K7_R1_3,matched,erase,0.11,0.01,0.01,0.01,0.11,4,0.049757,0.024769,0.000000,0.017410
K7_R1_3,matched,erase,0.12,0.01,0.01,0.01,0.12,4,0.026943,0.018638,0.000000,0.012127
K7_R1_3,matched,erase,0.13,0.01,0.01,0.01,0.13,4,0.020377,0.009365,0.000000,0.008413
K7_R1_3,matched,erase,0.14,0.01,0.01,0.01,0.14,4,0.005973,0.007756,0.000000,0.005811
K7_R1_3,matched,erase,0.15,0.01,0.01,0.01,0.15,4,0.005080,0.005663,0.000000,0.003997
K7_R1_3,matched,erase,0.16,0.01,0.01,0.01,0.16,4,0.000000,0.002737,0.000000,0.002737
K7_R1_3,matched,erase,0.18,0.01,0.01,0.01,0.18,4,0.000000,0.001266,0.000000,0.001266
K7_R1_3,matched,erase,0.2,0.01,0.01,0.01,0.2,4,0.000000,0.000574,0.000000,0.000574
K7_R1_3,matched,erase,0.22,0.01,0.01,0.01,0.22,4,0.000000,0.000255,0.000000,0.000255
K7_R1_3,matched,erase,0.24,0.01,0.01,0.01,0.24,4,0.000000,0.000111,0.000000,0.000111
K7_R1_3,matched,erase,0.26,0.01,0.01,0.01,0.26,4,0.000000,0.000047,0.000000,0.000047
K5_R1_5,matched,flip,0,0,0.01,0.01,0.01,4,1.000000,0.000000,0.000000,0.724979
K5_R1_5,matched,flip,0.004,0.004,0.01,0.01,0.01,4,0.999978,0.000022,0.000000,0.637711
K5_R1_5,matched,flip,0.008,0.008,0.01,0.01,0.01,4,0.999019,0.000981,0.000000,0.560659
K5_R1_5,matched,flip,0.01,0.01,0.01,0.01,0.01,4,0.994402,0.004829,0.000000,0.525595
K5_R1_5,matched,flip,0.012,0.012,0.01,0.01,0.01,4,0.992796,0.006793,0.000000,0.492660
K5_R1_5,matched,flip,0.014,0.014,0.01,0.01,0.01,4,0.961037,0.032395,0.000000,0.461729
K5_R1_5,matched,flip,0.016,0.016,0.01,0.01,0.01,4,0.941382,0.045185,0.000000,0.432682
K5_R1_5,matched,flip,0.018,0.018,0.01,0.01,0.01,4,0.900937,0.064159,0.000000,0.405409
K5_R1_5,matched,flip,0.02,0.02,0.01,0.01,0.01,4,0.900040,0.066728,0.000000,0.379804
K5_R1_5,matched,flip,0.024,0.024,0.01,0.01,0.01,4,0.836951,0.104051,0.000000,0.333211
K5_R1_5,matched,flip,0.028,0.028,0.01,0.01,0.01,4,0.724342,0.128446,0.000000,0.292177
K5_R1_5,matched,flip,0.032,0.032,0.01,0.01,0.01,4,0.580316,0.168095,0.000000,0.256057
K5_R1_5,matched,flip,0.036,0.036,0.01,0.01,0.01,4,0.448199,0.189589,0.000000,0.224280
K5_R1_5,matched,flip,0.04,0.04,0.01,0.01,0.01,4,0.334621,0.193262,0.000000,0.196338
K5_R1_5,matched,flip,0.045,0.045,0.01,0.01,0.01,4,0.324411,0.173093,0.000000,0.166124
K5_R1_5,matched,flip,0.05,0.05,0.01,0.01,0.01,4,0.151410,0.152579,0.000000,0.140437
K5_R1_5,matched,flip,0.055,0.055,0.01,0.01,0.01,4,0.079771,0.133262,0.000000,0.118616
K5_R1_5,matched,flip,0.06,0.06,0.01,0.01,0.01,4,0.070122,0.114705,0.000000,0.100096
K5_R1_5,matched,flip,0.065,0.065,0.01,0.01,0.01,4,0.013908,0.089506,0.000000,0.084391
K5_R1_5,matched,flip,0.07,0.07,0.01,0.01,0.01,4,0.027954,0.080462,0.000000,0.071085
K5_R1_5,matched,flip,0.075,0.075,0.01,0.01,0.01,4,0.032397,0.065209,0.000000,0.059822
K5_R1_5,matched,flip,0.08,0.08,0.01,0.01,0.01,4,0.007519,0.054203,0.000000,0.050296
K5_R1_5,matched,flip,0.085,0.085,0.01,0.01,0.01,4,0.004853,0.043810,0.000000,0.042247
K5_R1_5,matched,flip,0.09,0.09,0.01,0.01,0.01,4,0.003349,0.038564,0.000000,0.035453
K5_R1_5,matched,flip,0.095,0.095,0.01,0.01,0.01,4,0.000000,0.029722,0.000000,0.029722
K5_R1_5,matched,flip,0.1,0.1,0.01,0.01,0.01,4,0.000000,0.024894,0.000000,0.024894
K5_R1_5,matched,flip,0.11,0.11,0.01,0.01,0.01,4,0.000000,0.017410,0.000000,0.017410
K5_R1_5,matched,flip,0.12,0.12,0.01,0.01,0.01,4,0.003008,0.015062,0.000000,0.012127
K5_R1_5,matched,insert,0,0.01,0,0.01,0.01,4,1.000000,0.000000,0.000000,0.525595
K5_R1_5,matched,insert,0.002,0.01,0.002,0.01,0.01,4,0.994130,0.003488,0.000000,0.525595
K5_R1_5,matched,insert,0.004,0.01,0.004,0.01,0.01,4,0.971568,0.018984,0.000000,0.525595
K5_R1_5,matched,insert,0.006,0.01,0.006,0.01,0.01,4,0.940975,0.040580,0.000000,0.525595
K5_R1_5,matched,insert,0.008,0.01,0.008,0.01,0.01,4,0.817178,0.112387,0.000000,0.525595
K5_R1_5,matched,insert,0.01,0.01,0.01,0.01,0.01,4,0.769204,0.143310,0.000000,0.525595
K5_R1_5,matched,insert,0.012,0.01,0.012,0.01,0.01,4,0.644793,0.214884,0.000000,0.525595
K5_R1_5,matched,insert,0.015,0.01,0.015,0.01,0.01,4,0.507080,0.290024,0.000000,0.525595
K5_R1_5,matched,insert,0.018,0.01,0.018,0.01,0.01,4,0.308100,0.383586,0.000000,0.525595
K5_R1_5,matched,insert,0.021,0.01,0.021,0.01,0.01,4,0.257091,0.422223,0.000000,0.525595
K5_R1_5,matched,insert,0.025,0.01,0.025,0.01,0.01,4,0.187451,0.442916,0.000000,0.525595
K5_R1_5,matched,insert,0.029,0.01,0.029,0.01,0.01,4,0.076642,0.495761,0.000000,0.525595
K5_R1_5,matched,insert,0.033,0.01,0.033,0.01,0.01,4,0.046953,0.507988,0.000000,0.525595
K5_R1_5,matched,insert,0.038,0.01,0.038,0.01,0.01,4,0.034534,0.514942,0.000000,0.525595
K5_R1_5,matched,insert,0.043,0.01,0.043,0.01,0.01,4,0.014414,0.518503,0.000000,0.525595
K5_R1_5,matched,insert,0.05,0.01,0.05,0.01,0.01,4,0.000000,0.525595,0.000000,0.525595
K5_R1_5,matched,insert,0.057,0.01,0.057,0.01,0.01,4,0.000000,0.525595,0.000000,0.525595
K5_R1_5,matched,insert,0.064,0.01,0.064,0.01,0.01,4,0.002816,0.525451,0.000000,0.525595
K5_R1_5,matched,insert,0.07,0.01,0.07,0.01,0.01,4,0.000000,0.525595,0.000000,0.525595
K5_R1_5,matched,delete,0,0.01,0.01,0,0.01,4,1.000000,0.000000,0.000000,0.525595
K5_R1_5,matched,delete,0.002,0.01,0.01,0.002,0.01,4,0.996866,0.002099,0.000000,0.525595
K5_R1_5,matched,delete,0.004,0.01,0.01,0.004,0.01,4,0.985613,0.010381,0.000000,0.525595
K5_R1_5,matched,delete,0.006,0.01,0.01,0.006,0.01,4,0.953664,0.030996,0.000000,0.525595
K5_R1_5,matched,delete,0.008,0.01,0.01,0.008,0.01,4,0.831447,0.106046,0.000000,0.525595
K5_R1_5,matched,delete,0.01,0.01,0.01,0.01,0.01,4,0.748904,0.156731,0.000000,0.525595
K5_R1_5,matched,delete,0.012,0.01,0.01,0.012,0.01,4,0.651557,0.210947,0.000000,0.525595
K5_R1_5,matched,delete,0.015,0.01,0.01,0.015,0.01,4,0.501718,0.284339,0.000000,0.525595
K5_R1_5,matched,delete,0.018,0.01,0.01,0.018,0.01,4,0.433813,0.339502,0.000000,0.525595
K5_R1_5,matched,delete,0.021,0.01,0.01,0.021,0.01,4,0.240166,0.417922,0.000000,0.525595
K5_R1_5,matched,delete,0.025,0.01,0.01,0.025,0.01,4,0.191784,0.444665,0.000000,0.525595
K5_R1_5,matched,delete,0.029,0.01,0.01,0.029,0.01,4,0.116469,0.475324,0.000000,0.525595
K5_R1_5,matched,delete,0.033,0.01,0.01,0.033,0.01,4,0.076753,0.499381,0.000000,0.525595
K5_R1_5,matched,delete,0.038,0.01,0.01,0.038,0.01,4,0.011038,0.521522,0.000000,0.525595
K5_R1_5,matched,delete,0.043,0.01,0.01,0.043,0.01,4,0.006647,0.525255,0.000000,0.525595
K5_R1_5,matched,delete,0.05,0.01,0.01,0.05,0.01,4,0.000000,0.525595,0.000000,0.525595
K5_R1_5,matched,delete,0.057,0.01,0.01,0.057,0.01,4,0.003193,0.525432,0.000000,0.525595
K5_R1_5,matched,delete,0.064,0.01,0.01,0.064,0.01,4,0.000000,0.525595,0.000000,0.525595
K5_R1_5,matched,delete,0.07,0.01,0.01,0.07,0.01,4,0.000000,0.525595,0.000000,0.525595
K5_R1_5,matched,erase,0,0.01,0.01,0.01,0,4,1.000000,0.000000,0.000000,0.724979
K5_R1_5,matched,erase,0.006,0.01,0.01,0.01,0.006,4,0.999990,0.000010,0.000000,0.597984
K5_R1_5,matched,erase,0.012,0.01,0.01,0.01,0.012,4,0.999260,0.000740,0.000000,0.492660
K5_R1_5,matched,erase,0.018,0.01,0.01,0.01,0.018,4,0.997634,0.002366,0.000000,0.405409
K5_R1_5,matched,erase,0.022,0.01,0.01,0.01,0.022,4,0.990919,0.007955,0.000000,0.355769
K5_R1_5,matched,erase,0.026,0.01,0.01,0.01,0.026,4,0.989909,0.008887,0.000000,0.312041
K5_R1_5,matched,erase,0.03,0.01,0.01,0.01,0.03,4,0.976903,0.019564,0.000000,0.273540
K5_R1_5,matched,erase,0.035,0.01,0.01,0.01,0.035,4,0.933534,0.045558,0.000000,0.231846
K5_R1_5,matched,erase,0.04,0.01,0.01,0.01,0.04,4,0.919036,0.049318,0.000000,0.196338
K5_R1_5,matched,erase,0.045,0.01,0.01,0.01,0.045,4,0.900112,0.060151,0.000000,0.166124
K5_R1_5,matched,erase,0.05,0.01,0.01,0.01,0.05,4,0.728980,0.093056,0.000000,0.140437
K5_R1_5,matched,erase,0.06,0.01,0.01,0.01,0.06,4,0.607731,0.112239,0.000000,0.100096
K5_R1_5,matched,erase,0.07,0.01,0.01,0.01,0.07,4,0.392055,0.127517,0.000000,0.071085
K5_R1_5,matched,erase,0.08,0.01,0.01,0.01,0.08,4,0.328816,0.101159,0.000000,0.050296
K5_R1_5,matched,erase,0.09,0.01,0.01,0.01,0.09,4,0.262487,0.087966,0.000000,0.035453
K5_R1_5,matched,erase,0.1,0.01,0.01,0.01,0.1,4,0.156111,0.069170,0.000000,0.024894
K5_R1_5,matched,erase,0.11,0.01,0.01,0.01,0.11,4,0.066198,0.040794,0.000000,0.017410
K5_R1_5,matched,erase,0.12,0.01,0.01,0.01,0.12,4,0.054085,0.031374,0.000000,0.012127
K5_R1_5,matched,erase,0.13,0.01,0.01,0.01,0.13,4,0.056951,0.030484,0.000000,0.008413
K5_R1_5,matched,erase,0.14,0.01,0.01,0.01,0.14,4,0.034516,0.016551,0.000000,0.005811
K5_R1_5,matched,erase,0.15,0.01,0.01,0.01,0.15,4,0.011687,0.005185,0.000000,0.003997
K5_R1_5,matched,erase,0.16,0.01,0.01,0.01,0.16,4,0.006373,0.003725,0.000000,0.002737
K5_R1_5,matched,erase,0.18,0.01,0.01,0.01,0.18,4,0.000000,0.001266,0.000000,0.001266
K5_R1_5,matched,erase,0.2,0.01,0.01,0.01,0.2,4,0.000000,0.000574,0.000000,0.000574
K5_R1_5,matched,erase,0.22,0.01,0.01,0.01,0.22,4,0.000000,0.000255,0.000000,0.000255
K5_R1_5,matched,erase,0.24,0.01,0.01,0.01,0.24,4,0.000000,0.000111,0.000000,0.000111
K5_R1_5,matched,erase,0.26,0.01,0.01,0.01,0.26,4,0.000000,0.000047,0.000000,0.000047
